transit_timestamp,bus_route,payment_method,fare_class_category,ridership,transfers,date
2023-01-01T00:00:00.000,Q28,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,metrocard,Metrocard - Full Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,Q24,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q24,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q21,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q28,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q28,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q31,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q31,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q31,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q31,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,metrocard,Metrocard - Fair Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,Q32,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q32,omny,OMNY - Full Fare,12,2,2023-01-01
2023-01-01T00:00:00.000,Q32,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q33,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q33,metrocard,Metrocard - Unlimited 30-Day,5,0,2023-01-01
2023-01-01T00:00:00.000,Q31,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q31,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q30,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q30,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q28,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q28,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q29,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q29,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q29,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q3,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q3,metrocard,Metrocard - Seniors & Disability,2,0,2023-01-01
2023-01-01T00:00:00.000,Q28,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q3,metrocard,Metrocard - Unlimited 30-Day,6,0,2023-01-01
2023-01-01T00:00:00.000,Q3,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q3,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q3,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q30,metrocard,Metrocard - Unlimited 30-Day,1,0,2023-01-01
2023-01-01T00:00:00.000,Q30,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q30,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q30,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q3,metrocard,Metrocard - Unlimited 7-Day,4,0,2023-01-01
2023-01-01T00:00:00.000,Q33,metrocard,Metrocard - Unlimited 7-Day,12,0,2023-01-01
2023-01-01T00:00:00.000,Q21,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20B,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15,metrocard,Metrocard - Unlimited 7-Day,3,0,2023-01-01
2023-01-01T00:00:00.000,Q15,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,metrocard,Metrocard - Full Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,metrocard,Metrocard - Unlimited 7-Day,1,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,omny,OMNY - Full Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,Q15A,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q16,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q16,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q15,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q14,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q14,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q14,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q16,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q14,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q13,metrocard,Metrocard - Unlimited 30-Day,1,0,2023-01-01
2023-01-01T00:00:00.000,Q20B,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q16,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q16,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,metrocard,Metrocard - Unlimited 7-Day,2,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20A,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20B,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20B,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q20B,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q2,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q2,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q2,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q2,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,metrocard,Metrocard - Seniors & Disability,1,1,2023-01-01
2023-01-01T00:00:00.000,Q17,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q16,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q17,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q18,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q18,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q19,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q19,metrocard,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q19,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q19,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q2,metrocard,Metrocard - Full Fare,4,4,2023-01-01
2023-01-01T00:00:00.000,Q18,metrocard,Metrocard - Seniors & Disability,1,0,2023-01-01
2023-01-01T00:00:00.000,Q33,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q33,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q33,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,omny,OMNY - Full Fare,4,0,2023-01-01
2023-01-01T00:00:00.000,Q48,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q49,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q5,metrocard,Metrocard - Fair Fare,1,0,2023-01-01
2023-01-01T00:00:00.000,Q5,metrocard,Metrocard - Full Fare,11,3,2023-01-01
2023-01-01T00:00:00.000,Q5,metrocard,Metrocard - Other,2,0,2023-01-01
2023-01-01T00:00:00.000,Q5,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q5,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q46,metrocard,Metrocard - Full Fare,6,3,2023-01-01
2023-01-01T00:00:00.000,Q46,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q46,metrocard,Metrocard - Unlimited 7-Day,15,0,2023-01-01
2023-01-01T00:00:00.000,Q5,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q46,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q47,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q47,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q47,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,metrocard,Metrocard - Full Fare,4,2,2023-01-01
2023-01-01T00:00:00.000,Q48,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q48,metrocard,Metrocard - Unlimited 30-Day,2,0,2023-01-01
2023-01-01T00:00:00.000,Q48,metrocard,Metrocard - Unlimited 7-Day,2,0,2023-01-01
2023-01-01T00:00:00.000,Q47,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q5,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q5,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q53+,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q53+,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q53+,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q53+,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q54,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q54,metrocard,Metrocard - Unlimited 7-Day,5,0,2023-01-01
2023-01-01T00:00:00.000,Q54,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q54,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q54,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q55,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q55,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q55,omny,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q55,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q56,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q56,metrocard,Metrocard - Unlimited 30-Day,3,0,2023-01-01
2023-01-01T00:00:00.000,Q53+,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q53+,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q52+,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q52+,omny,OMNY - Full Fare,2,0,2023-01-01
2023-01-01T00:00:00.000,Q50,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q50,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q50,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q50,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q50,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q51,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q51,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q5,omny,OMNY - Full Fare,3,3,2023-01-01
2023-01-01T00:00:00.000,Q51,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q51,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q51,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q51,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q52+,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q52+,metrocard,Metrocard - Unlimited 30-Day,3,0,2023-01-01
2023-01-01T00:00:00.000,Q52+,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q52+,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q51,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q45,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q37,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q37,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q37,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q37,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q37,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,metrocard,Metrocard - Full Fare,4,4,2023-01-01
2023-01-01T00:00:00.000,Q38,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q38,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q39,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q39,metrocard,Metrocard - Unlimited 7-Day,1,0,2023-01-01
2023-01-01T00:00:00.000,Q37,metrocard,Metrocard - Unlimited 7-Day,6,0,2023-01-01
2023-01-01T00:00:00.000,Q37,metrocard,Metrocard - Fair Fare,3,2,2023-01-01
2023-01-01T00:00:00.000,Q36,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q36,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q34,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q34,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q34,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q34,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q34,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q34,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q35,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q39,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q35,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q35,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q35,omny,OMNY - Full Fare,1,1,2023-01-01
2023-01-01T00:00:00.000,Q35,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q36,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q36,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q36,metrocard,Metrocard - Unlimited 7-Day,5,0,2023-01-01
2023-01-01T00:00:00.000,Q36,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q35,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q39,metrocard,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q39,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q39,omny,OMNY - Full Fare,2,2,2023-01-01
2023-01-01T00:00:00.000,Q42,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q43,metrocard,Metrocard - Full Fare,14,6,2023-01-01
2023-01-01T00:00:00.000,Q43,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q43,metrocard,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q43,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,Q43,omny,OMNY - Full Fare,5,0,2023-01-01
2023-01-01T00:00:00.000,Q44+,metrocard,Metrocard - Full Fare,19,11,2023-01-01
2023-01-01T00:00:00.000,Q44+,metrocard,Metrocard - Unlimited 7-Day,19,0,2023-01-01
2023-01-01T00:00:00.000,Q44+,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q44+,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q44+,omny,OMNY - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q43,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,QM32,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q41,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q4,metrocard,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q4,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q4,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q4,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q4,metrocard,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q4,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,Q40,metrocard,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,Q42,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q40,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q40,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q40,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q40,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q41,metrocard,Metrocard - Unlimited 30-Day,1,0,2023-01-01
2023-01-01T00:00:00.000,Q41,metrocard,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q41,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,Q41,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q40,omny,Metrocard - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,Q121,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,QM32,omny,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,QM34,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5,omny,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5,omny,Metrocard - Unlimited 7-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5,omny,OMNY - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5,omny,OMNY - Other,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5,omny,OMNY - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5X,metrocard,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5X,metrocard,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5X,metrocard,OMNY - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5X,omny,Metrocard - Full Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5X,omny,Metrocard - Students,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM5X,omny,Metrocard - Unlimited 30-Day,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM6,metrocard,Metrocard - Fair Fare,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM6,metrocard,Metrocard - Seniors & Disability,0,0,2023-01-01
2023-01-01T00:00:00.000,SIM6,metrocard,OMNY - Other,0,0,2023-01-01
